user_id,age,steps_per_day,active_minutes,sleep_hours,calories_burned,activity_segment
2503,32.0,10390.0,79.2,4.99,2479.6,HIGHLY ACTIVE
2504,29.0,10154.0,95.4,9.44,2394.7,Highly Active
2505,,14425.5,97.0,6.48,2265.9,Highly Active
2506,27.0,7034.0,70.9,7.41,2224.8,Moderately Active
2507,64.0,8516.0,88.5,8.0,2253.1,moderately active
2508,47.0,6235.0,77.7,8.75,2122.7,moderately active
2509,21.0,8038.0,75.8,9.19,2190.0,moderately active
2510,22.0,4495.0,69.9,6.8,2095.7,Lightly Active
2511,40.0,5628.0,58.6,8.51,2040.9,Lightly Active
2512,40.0,7153.0,77.2,7.42,2277.6,Moderate
2513,40.0,5169.0,48.2,10.0,2146.8,LIGHT
2514,32.0,6485.0,77.0,8.41,2264.8,Moderate
2515,34.0,7508.0,80.9,7.0,2478.1,Moderately Active
2516,38.0,9207.0,98.5,6.33,2654.4,HIGHLY ACTIVE
2517,36.0,10848.0,100.8,4.31,2456.7,HIGHLY ACTIVE
2518,18.0,6609.0,55.0,7.94,1979.2,moderately active
2519,33.0,12005.0,113.7,8.31,2560.5,Highly Active
2520,26.0,10816.0,86.6,8.02,2447.1,HIGHLY ACTIVE
2521,37.0,9512.0,86.6,4.61,2641.5,highly active
2522,65.0,8461.0,82.0,5.82,2263.9,Moderately Active
2523,39.0,8957.0,103.7,7.73,2451.1,Moderately Active
2524,32.0,11561.0,108.9,9.16,2474.1,highly active
2525,44.0,11671.0,108.4,7.14,2517.1,Highly Active
2526,40.0,12005.0,109.5,8.4,2432.6,Highly Active
2527,39.0,8124.0,67.0,6.06,2057.9,moderately active
2528,41.0,9665.0,91.2,7.43,2563.1,Moderate
2529,56.0,12031.0,111.1,6.9,2713.6,Highly Active
2530,24.0,6129.0,53.3,8.51,2044.7,moderately active
2531,40.0,7045.0,59.2,6.61,2281.5,Moderate
2532,26.0,8048.0,73.2,9.04,2098.2,Moderate
2533,41.0,10699.0,99.7,6.86,2459.3,HIGHLY ACTIVE
2534,26.0,10746.0,95.9,6.02,2488.0,Highly Active
2535,31.0,7307.0,62.5,6.06,2330.7,Moderate
2536,32.0,3474.0,41.3,6.52,1945.1,LIGHT
2537,45.0,8739.0,,,2407.1,Lightly Active
2538,44.0,5245.0,54.7,6.53,1998.3,light activity
2539,23.0,3530.0,34.9,6.3,1930.2,light activity
2540,36.0,4208.0,49.8,8.18,2140.4,light activity
2541,28.0,8979.0,83.3,4.0,2143.3,Moderately Active
2542,22.0,12083.0,101.2,6.73,2684.8,HIGHLY ACTIVE
2543,33.0,8117.0,85.9,5.73,2283.8,Moderate
2544,32.0,8634.0,84.8,6.24,2158.9,moderately active
2545,59.0,11549.0,105.3,7.47,2508.8,HIGHLY ACTIVE
2546,39.0,3367.0,25.5,6.97,2008.3,light activity
2547,21.0,9561.0,83.7,6.87,2307.2,Moderate
2548,29.0,7965.0,92.5,8.51,2364.5,moderately active
2549,45.0,9698.0,78.8,7.19,2157.8,moderately active
2550,56.0,6550.0,62.6,9.19,1925.9,Moderately Active
2551,19.0,5546.0,56.1,7.98,1944.7,light activity
2552,18.0,8422.0,82.7,6.14,2431.5,Moderately Active
2553,54.0,12948.0,105.9,9.33,2600.2,Highly Active
2554,39.0,10583.0,99.6,7.51,2606.5,Highly Active
2555,26.0,6477.0,50.5,9.26,2232.4,Moderate
2556,40.0,3977.0,43.9,6.91,1863.7,Lightly Active
2557,18.0,2954.0,29.4,7.5,2038.5,LIGHT
2558,35.0,11948.0,102.6,7.68,2482.9,HIGHLY ACTIVE
2559,38.0,5135.0,59.5,7.02,2189.0,Lightly Active
2560,44.0,7023.0,66.6,8.6,2297.8,moderately active
2561,25.0,11964.0,113.5,9.33,2600.1,highly active
2562,36.0,3158.0,40.4,4.68,1911.6,light activity
2563,26.0,12477.0,124.1,8.1,2696.4,HIGHLY ACTIVE
2564,38.0,7239.0,60.7,6.22,2182.2,moderately active
2565,26.0,4554.0,55.3,4.35,1979.3,light activity
2566,31.0,7258.0,70.6,7.77,2152.0,moderately active
2567,25.0,5832.0,55.6,7.77,2038.9,LIGHT
2568,42.0,9322.0,78.5,7.95,2479.7,moderately active
2569,44.0,6056.0,65.3,7.61,1943.2,moderately active
2570,33.0,2265.0,21.5,8.16,1728.3,LIGHT
2571,35.0,7338.0,75.3,6.54,2192.3,Moderate
2572,21.0,3930.0,58.2,7.49,1982.2,LIGHT
2573,32.0,8613.0,89.6,7.97,2381.7,Moderate
2574,34.0,4439.0,58.1,8.69,1870.4,light activity
2575,61.0,6536.0,58.7,7.25,2252.0,Moderate
2576,24.0,8548.0,87.3,6.96,2440.4,Moderately Active
2577,50.0,7363.0,62.2,7.14,2261.0,Moderately Active
2578,45.0,8751.0,81.1,5.89,2293.1,moderately active
2579,38.0,10041.0,107.6,8.05,2393.7,HIGHLY ACTIVE
2580,53.0,4526.0,42.9,5.6,1936.1,light activity
2581,39.0,7807.0,83.9,7.63,2294.4,moderately active
2582,39.0,1000.0,26.5,7.29,1830.8,light activity
2583,34.0,8742.0,91.4,5.49,2349.4,Moderately Active
2584,47.0,7098.0,59.0,5.56,2198.7,moderately active
2585,46.0,5050.0,56.3,6.26,2000.3,light activity
2586,29.0,8947.0,83.3,6.82,2370.2,moderately active
2587,,11518.0,114.7,8.83,2547.2,highly active
2588,33.0,6572.0,51.5,7.08,2134.0,Moderately Active
2589,27.0,5166.0,56.0,7.8,1844.4,LIGHT
2590,34.0,8495.0,82.6,8.59,2371.1,moderately active
2591,47.0,3993.0,27.4,8.38,1953.9,Lightly Active
2592,30.0,6019.0,53.1,7.19,2146.6,moderately active
2593,35.0,11667.0,92.6,6.42,2376.9,highly active
2594,36.0,8187.0,72.4,7.75,2172.8,Moderately Active
2595,43.0,2362.0,34.1,6.45,1738.3,Lightly Active
2596,18.0,2609.0,33.3,9.2,1890.2,Lightly Active
2597,29.0,8486.0,82.1,8.15,2389.2,moderately active
2598,37.0,10587.0,89.9,7.43,2352.5,HIGHLY ACTIVE
2599,47.0,3147.0,45.2,7.76,2080.3,LIGHT
2600,30.0,9349.0,87.8,7.4,2528.0,moderately active
2601,18.0,11991.0,110.2,6.79,2596.9,HIGHLY ACTIVE
2602,41.0,13664.0,131.4,7.75,2784.9,Highly Active
2603,29.0,8994.0,77.0,6.93,2111.2,Moderate
2604,23.0,9520.0,91.2,9.33,2329.6,moderately active
2605,29.0,1600.0,26.7,6.44,1628.6,LIGHT
2606,33.0,14299.0,124.8,7.76,2633.5,HIGHLY ACTIVE
2607,29.0,6274.0,67.5,6.34,2214.0,moderately active
2608,18.0,5200.0,57.1,6.33,2153.3,Lightly Active
2609,44.0,7234.0,69.5,5.24,2299.2,moderately active
2610,48.0,12535.0,113.4,7.65,2646.7,HIGHLY ACTIVE
2611,42.0,14624.0,,6.61,2865.1,LIGHT
2612,24.0,8376.0,,8.39,2130.7,LIGHT
2613,33.0,10994.0,102.1,7.65,2348.5,Highly Active
2614,35.0,8130.0,86.7,7.36,2287.6,moderately active
2615,41.0,4887.0,56.0,5.65,2115.6,Lightly Active
2616,42.0,12430.0,99.3,7.84,2502.8,HIGHLY ACTIVE
2617,28.0,6134.0,49.9,6.47,1912.2,Moderate
2618,36.0,12607.0,124.5,5.62,2582.3,Highly Active
2619,40.0,11896.0,107.2,7.67,2451.9,highly active
2620,50.0,9842.0,93.3,5.82,2209.3,Moderate
2621,42.0,13487.0,131.5,4.9,2999.9,HIGHLY ACTIVE
2622,43.0,14697.0,132.4,8.63,2939.0,highly active
2623,36.0,11211.0,72.6,6.58,1989.6,Highly Active
2624,49.0,8361.0,49.5,5.28,1818.2,Moderate
2625,39.0,2407.0,33.0,6.14,1743.7,LIGHT
2626,26.0,14734.0,137.5,6.41,2634.2,highly active
2627,49.0,6681.0,61.1,8.46,2430.8,Moderate
2628,42.0,11405.0,97.7,5.37,2407.6,Highly Active
2629,31.0,5776.0,79.1,5.73,2219.9,light activity
2630,30.0,12615.0,114.4,8.28,2564.5,Highly Active
2631,38.0,5900.0,53.7,6.71,1940.2,LIGHT
2632,40.0,4425.0,52.5,7.45,2134.9,LIGHT
2633,37.0,7374.0,71.0,6.66,2294.6,Moderate
2634,38.0,6405.0,54.7,9.42,2099.8,moderately active
2635,52.0,9789.0,95.4,5.78,2708.1,Highly Active
2636,46.0,7846.0,68.6,7.51,2255.5,Moderately Active
2637,37.0,9883.0,105.0,8.85,2409.8,moderately active
2638,44.0,7127.0,73.3,6.79,2443.9,Moderate
2639,25.0,6005.0,57.8,6.37,2150.0,Moderately Active
2640,39.0,6249.0,63.0,8.04,2328.4,Moderate
2641,53.0,14135.0,135.0,8.3,2771.4,Highly Active
2642,33.0,8676.0,83.8,6.32,1963.8,moderately active
2643,27.0,2049.0,44.0,8.81,1681.3,Lightly Active
2644,28.0,6439.0,72.7,7.26,2310.7,moderately active
2645,24.0,8291.0,83.0,7.76,2234.3,moderately active
2646,27.0,13536.0,115.3,8.84,2700.8,Highly Active
2647,31.0,11086.0,101.2,8.05,2639.8,highly active
2648,21.0,5235.0,57.5,7.2,2086.9,LIGHT
2649,35.0,15255.0,130.5,6.46,2705.5,HIGHLY ACTIVE
2650,44.0,7907.0,86.2,10.0,2299.4,Moderately Active
2651,26.0,11739.0,100.0,6.33,2541.2,HIGHLY ACTIVE
2652,50.0,4535.0,42.7,7.55,1925.9,LIGHT
2653,40.0,1000.0,13.8,7.76,1534.1,LIGHT
2654,45.0,3775.0,47.4,7.81,1916.8,light activity
2655,28.0,1000.0,11.9,9.54,1681.4,LIGHT
2656,44.0,14336.0,115.1,7.25,2532.2,highly active
2657,24.0,8644.0,90.7,7.1,2241.7,Moderately Active
2658,44.0,5226.0,50.0,8.91,1949.1,Lightly Active
2659,37.0,9358.0,79.4,7.05,2115.6,Moderate
2660,41.0,8568.0,75.4,8.16,2302.4,Moderately Active
2661,23.0,9863.0,105.9,7.41,2496.0,moderately active
2662,26.0,11629.0,101.6,8.21,2464.6,HIGHLY ACTIVE
2663,41.0,7130.0,68.4,8.0,2030.4,Moderately Active
2664,26.0,5360.0,51.1,6.76,2094.4,light activity
2665,40.0,10483.0,87.5,5.17,2487.3,Highly Active
2666,21.0,10407.0,90.8,5.36,2443.3,highly active
2667,43.0,8302.0,68.8,5.18,2253.7,Moderately Active
2668,23.0,14533.0,138.8,7.1,2880.3,HIGHLY ACTIVE
2669,41.0,6687.0,66.5,4.61,2155.6,Moderately Active
2670,41.0,5300.0,74.0,7.02,2024.5,LIGHT
2671,28.0,9254.0,81.4,7.35,2333.8,Moderate
2672,41.0,5975.0,52.9,8.14,2033.5,LIGHT
2673,38.0,9487.0,101.3,7.75,2423.8,Moderate
2674,30.0,5501.0,64.3,8.19,2210.9,Lightly Active
2675,25.0,6799.0,69.7,7.66,2040.7,Moderate
2676,18.0,13673.0,115.0,6.84,2696.7,highly active
2677,38.0,6783.0,80.5,7.08,2076.9,Moderate
2678,19.0,5603.0,56.1,6.26,1966.4,LIGHT
2679,36.0,11512.0,102.5,7.45,2716.9,highly active
2680,32.0,4847.0,59.5,5.46,2111.1,light activity
2681,42.0,5921.0,59.2,8.37,2122.4,Lightly Active
2682,,9730.0,81.8,6.15,2165.8,Moderately Active
2683,32.0,10815.0,100.4,7.37,2460.2,highly active
2684,42.0,11661.0,100.9,7.55,2279.7,HIGHLY ACTIVE
2685,38.0,5758.0,33.9,8.48,1999.2,light activity
2686,38.0,9788.0,84.5,5.35,2228.9,moderately active
2687,40.0,6602.0,60.8,6.84,2207.2,Moderately Active
2688,20.0,6183.0,52.3,7.8,2106.7,moderately active
2689,43.0,11610.0,111.3,9.13,2421.9,highly active
2690,41.0,6351.0,56.7,7.16,2158.4,Moderate
2691,25.0,8835.0,87.4,6.55,2598.6,Moderate
2692,33.0,8467.0,70.7,9.43,2239.4,moderately active
2693,35.0,4788.0,57.2,8.08,2149.8,LIGHT
2694,34.0,10898.0,90.6,8.71,2200.5,highly active
2695,38.0,9681.0,71.9,5.87,2379.5,Moderate
2696,49.0,2041.0,36.9,7.77,1771.2,light activity
2697,46.0,8832.0,76.8,6.01,2272.2,Moderately Active
2698,22.0,5681.0,71.4,5.76,2212.7,light activity
2699,41.0,11291.0,108.6,7.84,2513.3,Highly Active
2700,48.0,3664.0,46.9,7.92,1758.2,Lightly Active
2701,39.0,6931.0,76.1,6.67,2399.6,Moderate
2702,46.0,9086.0,86.6,8.78,2181.3,Moderate
2703,55.0,8163.0,79.0,6.79,2182.7,Moderately Active
2704,45.0,10289.0,106.0,6.9,2502.3,HIGHLY ACTIVE
2705,37.0,3445.0,39.6,7.16,1929.9,Lightly Active
2706,45.0,12956.0,112.1,6.93,2682.9,Highly Active
2707,36.0,9575.0,94.5,8.6,2424.8,Moderate
2708,35.0,12079.0,93.8,6.05,2656.4,Highly Active
2709,31.0,10623.0,109.1,6.37,2573.2,HIGHLY ACTIVE
2710,51.0,7965.0,87.1,5.89,2164.5,Moderate
2711,27.0,4147.0,54.1,9.27,1691.5,Lightly Active
2712,50.0,6309.0,71.9,6.84,2189.5,Moderately Active
2713,40.0,12769.0,115.7,6.35,2813.5,HIGHLY ACTIVE
2714,21.0,12156.0,110.4,6.88,2438.5,highly active
2715,39.0,6141.0,51.3,8.13,1955.7,moderately active
2716,18.0,1000.0,32.3,7.93,1816.9,light activity
2717,41.0,7362.0,67.5,6.57,2259.1,moderately active
2718,44.0,7137.0,72.2,6.76,2344.6,Moderate
2719,29.0,7251.0,72.5,5.6,2413.0,moderately active
2720,36.0,9586.0,79.2,7.35,2376.3,Moderately Active
2721,55.0,10629.0,84.6,8.61,2305.5,highly active
2722,30.0,10971.0,101.5,6.56,2392.0,HIGHLY ACTIVE
2723,24.0,9337.0,84.2,7.9,2291.7,Moderately Active
2724,50.0,2598.0,30.9,6.56,1964.4,light activity
2725,55.0,6976.0,76.7,5.99,2160.6,Moderate
2726,35.0,14912.0,136.1,7.95,2930.7,highly active
2727,45.0,9123.0,92.1,9.78,2195.9,Moderately Active
2728,48.0,9103.0,89.4,7.8,2401.8,Moderately Active
2729,28.0,9078.0,83.1,6.74,2250.9,moderately active
2730,30.0,9246.0,79.0,6.82,2394.9,moderately active
2731,47.0,1000.0,20.5,9.3,1696.1,LIGHT
2732,52.0,7281.0,71.3,7.54,2308.8,moderately active
2733,41.0,7886.0,83.0,6.36,2234.9,Moderate
2734,26.0,11844.0,107.5,7.13,2559.9,Highly Active
2735,55.0,8143.0,75.5,7.44,2365.3,moderately active
2736,30.0,3060.0,33.7,7.72,1860.2,Lightly Active
2737,32.0,9290.0,80.1,8.86,2345.3,moderately active
2738,38.0,5589.0,68.1,8.6,2215.3,Lightly Active
2739,51.0,4350.0,55.4,7.42,2008.0,light activity
2740,44.0,5498.0,46.1,7.15,1841.6,light activity
2741,39.0,9628.0,96.7,7.64,2351.4,Moderately Active
2742,40.0,11776.0,93.4,6.53,2272.6,Highly Active
2743,35.0,9449.0,96.6,8.28,2381.7,moderately active
2744,41.0,9896.0,86.9,6.98,2449.5,Moderate
2745,18.0,9419.0,91.4,7.74,2404.3,Moderately Active
2746,32.0,8304.0,63.8,9.08,2396.1,moderately active
2747,37.0,10091.0,84.5,7.81,2546.0,Highly Active
2748,23.0,1000.0,22.1,7.45,1764.1,LIGHT
2749,39.0,8333.0,73.8,6.63,1983.3,moderately active
2750,33.0,4865.0,43.8,7.11,2074.8,LIGHT
2751,53.0,11489.0,116.9,5.95,2492.0,Highly Active
2752,51.0,7559.0,90.7,7.79,2408.6,Moderately Active
2753,30.0,8093.0,84.9,4.85,2341.4,moderately active
2754,33.0,3485.0,30.3,8.27,1956.8,light activity
2755,34.0,11050.0,116.2,8.0,2622.3,HIGHLY ACTIVE
2756,30.0,9882.0,79.9,7.31,2650.9,HIGHLY ACTIVE
2757,37.0,9671.0,88.2,6.61,2450.3,Moderate
2758,27.0,5561.0,56.8,7.18,1923.7,light activity
2759,24.0,5679.0,72.7,5.25,2275.0,light activity
2760,41.0,8671.0,89.6,8.11,2296.8,moderately active
2761,41.0,5917.0,55.6,7.02,2250.0,Lightly Active
2762,27.0,9305.0,80.0,8.87,2523.8,moderately active
2763,44.0,1517.0,30.7,7.63,1865.5,light activity
2764,29.0,6537.0,60.2,7.45,1981.7,Moderately Active
2765,38.0,13390.0,123.3,7.64,2640.6,Highly Active
2766,43.0,9318.0,76.7,6.13,2487.0,moderately active
2767,35.0,8500.0,85.4,6.7,2564.0,moderately active
2768,40.0,13956.0,130.2,7.35,2756.3,HIGHLY ACTIVE
2769,30.0,1000.0,8.4,6.87,1645.6,light activity
2770,33.0,5554.0,64.5,6.57,1966.5,LIGHT
2771,33.0,6796.0,71.1,6.89,2050.1,moderately active
2772,28.0,10575.0,104.0,7.25,2520.0,Highly Active
2773,33.0,10627.0,95.5,9.75,2544.4,Highly Active
2774,20.0,5402.0,56.4,6.84,1890.4,LIGHT
2775,30.0,10994.0,102.1,6.45,2602.7,highly active
2776,32.0,6790.0,65.4,7.03,2331.8,Moderately Active
2777,32.0,11635.0,108.3,8.85,2632.5,highly active
2778,33.0,4902.0,60.9,8.93,2262.5,LIGHT
2779,34.0,7630.0,82.2,9.34,2314.7,moderately active
2780,40.0,6529.0,55.0,7.27,2157.5,Moderately Active
2781,44.0,11168.0,111.0,7.91,2587.9,Highly Active
2782,29.0,6432.0,73.1,6.04,2345.1,Moderate
2783,23.0,7873.0,74.4,6.81,2316.4,Moderate
2784,,9520.0,93.4,5.97,2338.5,Moderate
2785,30.0,9636.0,94.3,7.72,2461.4,Moderate
2786,31.0,10661.0,92.0,7.24,2499.9,Highly Active
2787,27.0,8633.0,78.9,7.45,2278.6,Moderately Active
2788,22.0,6745.0,72.2,6.27,2315.1,Moderately Active
2789,30.0,6951.0,64.0,8.14,2179.6,Moderately Active
2790,37.0,8077.0,85.1,4.55,2388.6,Moderate
2791,41.0,8749.0,93.3,6.92,2428.3,Moderate
2792,29.0,,82.1,7.08,2181.6,Lightly Active
2793,31.0,8058.0,93.0,4.98,2217.0,Moderate
2794,26.0,3448.0,38.0,7.62,1821.4,light activity
2795,35.0,10002.0,94.8,7.01,2419.4,Highly Active
2796,27.0,8543.0,83.8,7.82,2510.5,Moderate
2797,41.0,11006.0,101.2,9.4,2494.5,HIGHLY ACTIVE
2798,18.0,8000.0,81.0,7.56,2328.9,moderately active
2799,31.0,2785.0,19.5,8.27,1908.1,LIGHT
2800,38.0,6925.0,69.3,8.72,2145.9,moderately active
2801,37.0,7400.0,60.6,7.74,2125.8,Moderate
2802,62.0,10229.0,87.5,6.25,2536.6,highly active
2803,38.0,1789.0,30.8,5.4,1871.8,LIGHT
2804,25.0,8124.0,76.1,7.61,2202.3,Moderately Active
2805,34.0,9541.0,95.1,6.76,2360.2,Moderately Active
2806,18.0,6016.0,58.4,8.61,2114.4,Moderate
2807,34.0,8224.0,87.4,6.68,2359.2,Moderately Active
2808,27.0,6119.0,59.1,7.18,2260.9,Moderately Active
2809,44.0,5811.0,42.8,5.93,2096.5,LIGHT
2810,30.0,6775.0,68.3,6.82,2059.9,Moderately Active
2811,34.0,5868.0,41.5,6.16,1935.9,light activity
2812,29.0,10051.0,82.1,6.26,2418.0,Highly Active
2813,52.0,5795.0,51.2,7.14,2082.8,Lightly Active
2814,32.0,5291.0,46.0,6.53,1921.0,LIGHT
2815,53.0,13304.0,116.5,10.0,2791.0,Highly Active
2816,43.0,10882.0,92.3,8.12,2189.3,Highly Active
2817,40.0,2415.0,18.9,8.39,1824.5,LIGHT
2818,39.0,5706.0,69.9,7.08,1950.6,LIGHT
2819,39.0,8727.0,77.3,7.32,2407.6,Moderately Active
2820,18.0,8971.0,66.9,6.73,2239.6,Moderate
2821,32.0,3529.0,36.5,10.0,1994.6,light activity
2822,43.0,11476.0,96.6,7.08,2456.0,HIGHLY ACTIVE
2823,35.0,10476.0,90.2,6.54,2591.4,Highly Active
2824,21.0,9446.0,94.4,6.37,2178.7,Moderate
2825,34.0,12070.0,107.0,7.57,2676.7,highly active
2826,52.0,9357.0,78.8,8.76,2263.1,Moderate
2827,47.0,9346.0,91.5,8.4,2431.4,moderately active
2828,34.0,12673.0,124.8,6.37,2719.6,HIGHLY ACTIVE
2829,45.0,11304.0,108.5,6.34,2375.5,highly active
2830,31.0,5475.0,36.0,8.57,2110.1,Lightly Active
2831,18.0,9900.0,83.6,9.51,2427.0,Moderate
2832,26.0,6007.0,60.4,7.04,2126.1,Moderate
2833,51.0,9512.0,87.3,8.53,2423.5,Moderately Active
2834,32.0,9430.0,86.0,5.59,2383.2,moderately active
2835,33.0,3850.0,34.2,6.27,2010.3,light activity
2836,32.0,7634.0,62.4,6.09,2136.5,moderately active
2837,54.0,8796.0,99.4,7.65,2493.6,Moderate
2838,51.0,6691.0,66.0,7.0,2233.7,Moderate
2839,57.0,8944.0,89.7,7.46,2340.5,Moderately Active
2840,33.0,10418.0,96.9,8.54,2677.8,HIGHLY ACTIVE
2841,38.0,7908.0,76.3,6.48,2315.2,moderately active
2842,20.0,8674.0,81.8,7.3,2340.9,Moderate
2843,50.0,12150.0,102.3,5.73,2624.8,HIGHLY ACTIVE
2844,23.0,9420.0,76.4,8.48,2316.8,moderately active
2845,37.0,8602.0,84.8,8.41,2470.4,moderately active
2846,24.0,5126.0,54.2,7.6,2045.0,light activity
2847,29.0,10013.0,100.9,7.33,2552.7,HIGHLY ACTIVE
2848,27.0,8990.0,90.8,6.64,2239.6,moderately active
2849,29.0,11851.0,102.3,,2327.0,Highly Active
2850,30.0,8141.0,86.9,7.54,2362.2,moderately active
2851,30.0,2551.0,37.4,8.03,1818.3,Lightly Active
2852,43.0,2900.0,39.7,9.42,1866.1,light activity
2853,24.0,10207.0,113.1,6.77,2230.6,Highly Active
2854,37.0,6289.0,78.8,7.5,2402.2,Moderately Active
2855,47.0,9310.0,93.1,8.43,2403.9,Moderate
2856,30.0,8343.0,84.0,8.46,2471.7,Moderately Active
2857,28.0,7499.0,81.1,6.52,2095.0,moderately active
2858,33.0,7711.0,69.6,6.89,2237.2,Moderate
2859,47.0,5404.0,50.5,6.62,2094.0,LIGHT
2860,37.0,7953.0,81.7,6.21,2300.6,moderately active
2861,30.0,6247.0,55.2,8.82,,Moderately Active
2862,40.0,6883.0,72.1,7.27,2031.4,Moderate
2863,24.0,7029.0,69.8,7.12,2233.7,Moderate
2864,42.0,7320.0,64.1,7.47,2084.9,moderately active
2865,39.0,10767.0,99.9,7.26,2410.1,Highly Active
2866,32.0,7611.0,83.9,6.96,2279.9,Moderately Active
2867,27.0,11071.0,102.9,,2467.6,Highly Active
2868,26.0,12614.0,115.8,8.92,2595.5,Highly Active
2869,40.0,10565.0,100.7,6.57,2613.0,HIGHLY ACTIVE
2870,47.0,9603.0,93.7,6.18,2388.2,Moderately Active
2871,29.0,8980.0,82.2,7.11,2285.3,Moderately Active
2872,40.0,10596.0,101.1,9.57,2466.5,HIGHLY ACTIVE
2873,18.0,8268.0,70.5,6.3,2120.7,Moderate
2874,29.0,10954.0,94.9,7.98,2492.0,Highly Active
2875,35.0,9842.0,86.7,6.93,2476.1,moderately active
2876,26.0,6920.0,71.4,7.47,2234.8,moderately active
2877,26.0,10688.0,100.3,8.21,2486.7,highly active
2878,28.0,8274.0,77.9,5.31,2356.0,Moderate
2879,38.0,7682.0,79.5,6.21,2197.3,Moderate
2880,33.0,6571.0,67.8,8.2,2171.6,Moderate
2881,18.0,8498.0,78.5,7.31,2464.2,Moderately Active
2882,18.0,10989.0,93.3,7.43,2432.4,Highly Active
2883,29.0,10667.0,92.3,7.98,2522.3,highly active
2884,40.0,9060.0,73.8,6.22,2378.7,Moderately Active
2885,18.0,9799.0,92.8,8.36,2321.2,moderately active
2886,30.0,11815.0,101.6,8.1,2620.5,Highly Active
2887,30.0,7550.0,69.0,7.46,2142.8,Moderate
2888,49.0,4654.0,47.8,7.71,2051.9,Lightly Active
2889,31.0,17854.5,117.5,8.48,2531.1,Highly Active
2890,39.0,6411.0,70.9,6.55,2205.6,Moderately Active
2891,36.0,5929.0,59.0,7.93,2118.2,Lightly Active
2892,18.0,2611.0,41.9,9.12,1898.5,light activity
2893,43.0,9714.0,74.8,7.9,2369.2,moderately active
2894,37.0,3136.0,51.1,6.96,1882.0,LIGHT
2895,40.0,5749.0,63.5,9.75,1972.6,Lightly Active
2896,74.0,9765.0,92.2,7.45,2418.0,moderately active
2897,18.0,10166.0,87.6,8.74,2540.1,highly active
2898,52.0,6045.0,56.9,6.74,2169.5,moderately active
2899,32.0,7598.0,78.2,8.37,2308.3,Moderate
2900,38.0,5382.0,59.9,6.6,2020.5,Lightly Active
2901,35.0,6355.0,68.3,7.56,2181.6,moderately active
2902,31.0,8799.0,77.5,6.53,2206.3,Moderate
2903,29.0,6495.0,56.7,9.29,2068.2,Moderate
2904,38.0,7267.0,72.1,6.96,2258.4,moderately active
2905,20.0,3606.0,46.2,5.98,1729.1,light activity
2906,43.0,11399.0,105.0,7.3,2740.6,HIGHLY ACTIVE
2907,31.0,9530.0,101.3,7.79,2273.8,moderately active
2908,24.0,10379.0,96.8,7.17,2680.7,HIGHLY ACTIVE
2909,30.0,11871.0,108.9,6.31,2469.2,Highly Active
2910,48.0,5524.0,61.4,8.34,1992.3,light activity
2911,30.0,6925.0,77.5,8.59,2173.7,Moderately Active
2912,39.0,2315.0,18.5,5.39,1725.5,Lightly Active
2913,28.0,17421.0,146.2,6.24,2896.3,highly active
2914,43.0,7551.0,70.4,7.02,2177.0,Moderately Active
2915,42.0,11116.0,127.9,6.62,2622.9,highly active
2916,53.0,4286.0,43.6,7.78,1859.6,light activity
2917,33.0,10989.0,100.6,9.22,2597.8,highly active
2918,42.0,13573.0,128.1,6.78,2892.5,HIGHLY ACTIVE
2919,36.0,7819.0,83.0,8.93,2050.4,Moderate
2920,48.0,4967.0,52.8,5.58,2257.2,light activity
2921,28.0,7584.0,82.5,7.7,2364.0,Moderately Active
2922,42.0,1320.0,11.4,6.55,1736.1,LIGHT
2923,33.0,7886.0,69.6,7.73,2164.3,Moderately Active
2924,34.0,10463.0,106.5,,2516.8,highly active
2925,36.0,7893.0,75.9,5.79,2366.3,moderately active
2926,38.0,7148.0,59.5,7.72,2472.7,Moderately Active
2927,34.0,9583.0,79.3,6.51,2611.4,highly active
2928,37.0,9812.0,85.3,6.84,2199.2,Moderately Active
2929,51.0,3020.0,35.2,9.22,1851.7,Lightly Active
2930,45.0,8266.0,82.6,7.35,2311.8,moderately active
2931,44.0,15308.0,134.9,8.19,2989.8,Highly Active
2932,30.0,3995.0,46.4,6.36,1955.2,LIGHT
2933,26.0,7744.0,71.0,5.72,2142.0,Moderately Active
2934,45.0,13825.0,135.0,7.11,2768.6,highly active
2935,44.0,11313.0,124.7,5.56,,HIGHLY ACTIVE
2936,50.0,6460.0,60.7,6.43,2251.8,Moderately Active
2937,29.0,8618.0,85.7,7.46,2617.0,HIGHLY ACTIVE
2938,33.0,7994.0,79.8,7.08,2388.2,Moderate
2939,19.0,5756.0,59.1,7.57,2209.4,LIGHT
2940,31.0,7777.0,80.0,7.86,2418.4,Moderately Active
2941,45.0,7160.0,73.5,5.88,2270.7,Moderate
2942,30.0,8338.0,75.7,6.16,2230.2,Moderate
2943,41.0,5755.0,68.5,4.8,2096.9,LIGHT
2944,33.0,4170.0,46.4,6.79,2104.6,Lightly Active
2945,38.0,7876.0,72.6,8.01,2279.3,Moderate
2946,24.0,13145.0,139.1,8.84,2630.0,Highly Active
2947,36.0,8247.0,77.8,7.41,2439.4,moderately active
2948,18.0,7005.0,70.4,8.71,2104.0,moderately active
2949,33.0,10262.0,96.9,7.62,2314.2,highly active
2950,19.0,7525.0,71.7,7.32,2120.1,moderately active
2951,47.0,13604.0,127.0,6.53,2756.8,Highly Active
